OBJECTID,ID_LOKALITY,DATUM_CAS,DATUM_CAS_TEXT,CAS,DEN,DEN_TEXT,MESIC,MESIC_TEXT,POCET_PRUJEZDU_ZLEVA,POCET_PRUJEZDU_ZPRAVA,POCET_PRUJEZDU_SOUCET
5772,M016,2022/05/16 11:00:00+00,16.05.2022 11:00-12:00,11:00-12:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5773,M016,2022/05/16 12:00:00+00,16.05.2022 12:00-13:00,12:00-13:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5774,M016,2022/05/16 12:59:59+00,16.05.2022 13:00-14:00,13:00-14:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5775,M016,2022/05/16 14:00:00+00,16.05.2022 14:00-15:00,14:00-15:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5776,M016,2022/05/16 15:00:00+00,16.05.2022 15:00-16:00,15:00-16:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5777,M016,2022/05/16 15:59:59+00,16.05.2022 16:00-17:00,16:00-17:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5778,M016,2022/05/16 17:00:00+00,16.05.2022 17:00-18:00,17:00-18:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5779,M016,2022/05/16 18:00:00+00,16.05.2022 18:00-19:00,18:00-19:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,0,0
5780,M016,2022/05/16 18:59:59+00,16.05.2022 19:00-20:00,19:00-20:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,0,1,1
5781,M016,2022/05/16 20:00:00+00,16.05.2022 20:00-21:00,20:00-21:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,8,4,12
5782,M016,2022/05/16 21:00:00+00,16.05.2022 21:00-22:00,21:00-22:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,4,4,8
5783,M016,2022/05/16 21:59:59+00,16.05.2022 22:00-23:00,22:00-23:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,5,4,9
5784,M016,2022/05/16 23:00:00+00,16.05.2022 23:00-24:00,23:00-24:00,2022/05/16 00:00:00+00,16.05.2022 ,2022/05,Květen 2022,2,1,3
5785,M016,2022/05/17 00:00:00+00,17.05.2022 00:00-01:00,00:00-01:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,1,1
5786,M016,2022/05/17 00:59:59+00,17.05.2022 01:00-02:00,01:00-02:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,2,2,4
5787,M016,2022/05/17 02:00:00+00,17.05.2022 02:00-03:00,02:00-03:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5788,M016,2022/05/17 03:00:00+00,17.05.2022 03:00-04:00,03:00-04:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5789,M016,2022/05/17 03:59:59+00,17.05.2022 04:00-05:00,04:00-05:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5790,M016,2022/05/17 05:00:00+00,17.05.2022 05:00-06:00,05:00-06:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5791,M016,2022/05/17 06:00:00+00,17.05.2022 06:00-07:00,06:00-07:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5792,M016,2022/05/17 06:59:59+00,17.05.2022 07:00-08:00,07:00-08:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5793,M016,2022/05/17 08:00:00+00,17.05.2022 08:00-09:00,08:00-09:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5794,M016,2022/05/17 09:00:00+00,17.05.2022 09:00-10:00,09:00-10:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5795,M016,2022/05/17 09:59:59+00,17.05.2022 10:00-11:00,10:00-11:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5796,M016,2022/05/17 11:00:00+00,17.05.2022 11:00-12:00,11:00-12:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5797,M016,2022/05/17 12:00:00+00,17.05.2022 12:00-13:00,12:00-13:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5798,M016,2022/05/17 12:59:59+00,17.05.2022 13:00-14:00,13:00-14:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5799,M016,2022/05/17 14:00:00+00,17.05.2022 14:00-15:00,14:00-15:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5800,M016,2022/05/17 15:00:00+00,17.05.2022 15:00-16:00,15:00-16:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5801,M016,2022/05/17 15:59:59+00,17.05.2022 16:00-17:00,16:00-17:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5802,M016,2022/05/17 17:00:00+00,17.05.2022 17:00-18:00,17:00-18:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5803,M016,2022/05/17 18:00:00+00,17.05.2022 18:00-19:00,18:00-19:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5804,M016,2022/05/17 18:59:59+00,17.05.2022 19:00-20:00,19:00-20:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,0,0
5805,M016,2022/05/17 20:00:00+00,17.05.2022 20:00-21:00,20:00-21:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,3,3,6
5806,M016,2022/05/17 21:00:00+00,17.05.2022 21:00-22:00,21:00-22:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,12,3,15
5807,M016,2022/05/17 21:59:59+00,17.05.2022 22:00-23:00,22:00-23:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,2,1,3
5808,M016,2022/05/17 23:00:00+00,17.05.2022 23:00-24:00,23:00-24:00,2022/05/17 00:00:00+00,17.05.2022 ,2022/05,Květen 2022,0,4,4
5809,M016,2022/05/18 00:00:00+00,18.05.2022 00:00-01:00,00:00-01:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,2,1,3
5810,M016,2022/05/18 00:59:59+00,18.05.2022 01:00-02:00,01:00-02:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5811,M016,2022/05/18 02:00:00+00,18.05.2022 02:00-03:00,02:00-03:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,2,1,3
5812,M016,2022/05/18 03:00:00+00,18.05.2022 03:00-04:00,03:00-04:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5813,M016,2022/05/18 03:59:59+00,18.05.2022 04:00-05:00,04:00-05:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5814,M016,2022/05/18 05:00:00+00,18.05.2022 05:00-06:00,05:00-06:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,2,2
5815,M016,2022/05/18 06:00:00+00,18.05.2022 06:00-07:00,06:00-07:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5816,M016,2022/05/18 06:59:59+00,18.05.2022 07:00-08:00,07:00-08:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5817,M016,2022/05/18 08:00:00+00,18.05.2022 08:00-09:00,08:00-09:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5818,M016,2022/05/18 09:00:00+00,18.05.2022 09:00-10:00,09:00-10:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5819,M016,2022/05/18 09:59:59+00,18.05.2022 10:00-11:00,10:00-11:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5820,M016,2022/05/18 11:00:00+00,18.05.2022 11:00-12:00,11:00-12:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5821,M016,2022/05/18 12:00:00+00,18.05.2022 12:00-13:00,12:00-13:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5822,M016,2022/05/18 12:59:59+00,18.05.2022 13:00-14:00,13:00-14:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5823,M016,2022/05/18 14:00:00+00,18.05.2022 14:00-15:00,14:00-15:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5824,M016,2022/05/18 15:00:00+00,18.05.2022 15:00-16:00,15:00-16:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5825,M016,2022/05/18 15:59:59+00,18.05.2022 16:00-17:00,16:00-17:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5826,M016,2022/05/18 17:00:00+00,18.05.2022 17:00-18:00,17:00-18:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5827,M016,2022/05/18 18:00:00+00,18.05.2022 18:00-19:00,18:00-19:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5828,M016,2022/05/18 18:59:59+00,18.05.2022 19:00-20:00,19:00-20:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5829,M016,2022/05/18 20:00:00+00,18.05.2022 20:00-21:00,20:00-21:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,4,3,7
5830,M016,2022/05/18 21:00:00+00,18.05.2022 21:00-22:00,21:00-22:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,10,7,17
5831,M016,2022/05/18 21:59:59+00,18.05.2022 22:00-23:00,22:00-23:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,3,0,3
5832,M016,2022/05/18 23:00:00+00,18.05.2022 23:00-24:00,23:00-24:00,2022/05/18 00:00:00+00,18.05.2022 ,2022/05,Květen 2022,0,0,0
5833,M016,2022/05/19 00:00:00+00,19.05.2022 00:00-01:00,00:00-01:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5834,M016,2022/05/19 00:59:59+00,19.05.2022 01:00-02:00,01:00-02:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5835,M016,2022/05/19 02:00:00+00,19.05.2022 02:00-03:00,02:00-03:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5836,M016,2022/05/19 03:00:00+00,19.05.2022 03:00-04:00,03:00-04:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5837,M016,2022/05/19 03:59:59+00,19.05.2022 04:00-05:00,04:00-05:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5838,M016,2022/05/19 05:00:00+00,19.05.2022 05:00-06:00,05:00-06:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,1,1
5839,M016,2022/05/19 06:00:00+00,19.05.2022 06:00-07:00,06:00-07:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5840,M016,2022/05/19 06:59:59+00,19.05.2022 07:00-08:00,07:00-08:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5841,M016,2022/05/19 08:00:00+00,19.05.2022 08:00-09:00,08:00-09:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5842,M016,2022/05/19 09:00:00+00,19.05.2022 09:00-10:00,09:00-10:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5843,M016,2022/05/19 09:59:59+00,19.05.2022 10:00-11:00,10:00-11:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5844,M016,2022/05/19 11:00:00+00,19.05.2022 11:00-12:00,11:00-12:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5845,M016,2022/05/19 12:00:00+00,19.05.2022 12:00-13:00,12:00-13:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5846,M016,2022/05/19 12:59:59+00,19.05.2022 13:00-14:00,13:00-14:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5847,M016,2022/05/19 14:00:00+00,19.05.2022 14:00-15:00,14:00-15:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5848,M016,2022/05/19 15:00:00+00,19.05.2022 15:00-16:00,15:00-16:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5849,M016,2022/05/19 15:59:59+00,19.05.2022 16:00-17:00,16:00-17:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5850,M016,2022/05/19 17:00:00+00,19.05.2022 17:00-18:00,17:00-18:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5851,M016,2022/05/19 18:00:00+00,19.05.2022 18:00-19:00,18:00-19:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5852,M016,2022/05/19 18:59:59+00,19.05.2022 19:00-20:00,19:00-20:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,0,0,0
5853,M016,2022/05/19 20:00:00+00,19.05.2022 20:00-21:00,20:00-21:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,10,2,12
5854,M016,2022/05/19 21:00:00+00,19.05.2022 21:00-22:00,21:00-22:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,8,5,13
5855,M016,2022/05/19 21:59:59+00,19.05.2022 22:00-23:00,22:00-23:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,1,5,6
5856,M016,2022/05/19 23:00:00+00,19.05.2022 23:00-24:00,23:00-24:00,2022/05/19 00:00:00+00,19.05.2022 ,2022/05,Květen 2022,3,1,4
5857,M016,2022/05/20 00:00:00+00,20.05.2022 00:00-01:00,00:00-01:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5858,M016,2022/05/20 00:59:59+00,20.05.2022 01:00-02:00,01:00-02:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5859,M016,2022/05/20 02:00:00+00,20.05.2022 02:00-03:00,02:00-03:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,1,1
5860,M016,2022/05/20 03:00:00+00,20.05.2022 03:00-04:00,03:00-04:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5861,M016,2022/05/20 03:59:59+00,20.05.2022 04:00-05:00,04:00-05:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5862,M016,2022/05/20 05:00:00+00,20.05.2022 05:00-06:00,05:00-06:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,1,1
5863,M016,2022/05/20 06:00:00+00,20.05.2022 06:00-07:00,06:00-07:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5864,M016,2022/05/20 06:59:59+00,20.05.2022 07:00-08:00,07:00-08:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5865,M016,2022/05/20 08:00:00+00,20.05.2022 08:00-09:00,08:00-09:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5866,M016,2022/05/20 09:00:00+00,20.05.2022 09:00-10:00,09:00-10:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5867,M016,2022/05/20 09:59:59+00,20.05.2022 10:00-11:00,10:00-11:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5868,M016,2022/05/20 11:00:00+00,20.05.2022 11:00-12:00,11:00-12:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5869,M016,2022/05/20 12:00:00+00,20.05.2022 12:00-13:00,12:00-13:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5870,M016,2022/05/20 12:59:59+00,20.05.2022 13:00-14:00,13:00-14:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5871,M016,2022/05/20 14:00:00+00,20.05.2022 14:00-15:00,14:00-15:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5872,M016,2022/05/20 15:00:00+00,20.05.2022 15:00-16:00,15:00-16:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5873,M016,2022/05/20 15:59:59+00,20.05.2022 16:00-17:00,16:00-17:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5874,M016,2022/05/20 17:00:00+00,20.05.2022 17:00-18:00,17:00-18:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5875,M016,2022/05/20 18:00:00+00,20.05.2022 18:00-19:00,18:00-19:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,0,0,0
5876,M016,2022/05/20 18:59:59+00,20.05.2022 19:00-20:00,19:00-20:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,8,5,13
5877,M016,2022/05/20 20:00:00+00,20.05.2022 20:00-21:00,20:00-21:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,26,14,40
5878,M016,2022/05/20 21:00:00+00,20.05.2022 21:00-22:00,21:00-22:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,4,5,9
5879,M016,2022/05/20 21:59:59+00,20.05.2022 22:00-23:00,22:00-23:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,3,6,9
5880,M016,2022/05/20 23:00:00+00,20.05.2022 23:00-24:00,23:00-24:00,2022/05/20 00:00:00+00,20.05.2022 ,2022/05,Květen 2022,4,3,7
5881,M016,2022/05/21 00:00:00+00,21.05.2022 00:00-01:00,00:00-01:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,2,2,4
5882,M016,2022/05/21 00:59:59+00,21.05.2022 01:00-02:00,01:00-02:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,3,0,3
5883,M016,2022/05/21 02:00:00+00,21.05.2022 02:00-03:00,02:00-03:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5884,M016,2022/05/21 03:00:00+00,21.05.2022 03:00-04:00,03:00-04:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5885,M016,2022/05/21 03:59:59+00,21.05.2022 04:00-05:00,04:00-05:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5886,M016,2022/05/21 05:00:00+00,21.05.2022 05:00-06:00,05:00-06:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5887,M016,2022/05/21 06:00:00+00,21.05.2022 06:00-07:00,06:00-07:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5888,M016,2022/05/21 06:59:59+00,21.05.2022 07:00-08:00,07:00-08:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5889,M016,2022/05/21 08:00:00+00,21.05.2022 08:00-09:00,08:00-09:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5890,M016,2022/05/21 09:00:00+00,21.05.2022 09:00-10:00,09:00-10:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5891,M016,2022/05/21 09:59:59+00,21.05.2022 10:00-11:00,10:00-11:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5892,M016,2022/05/21 11:00:00+00,21.05.2022 11:00-12:00,11:00-12:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5893,M016,2022/05/21 12:00:00+00,21.05.2022 12:00-13:00,12:00-13:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5894,M016,2022/05/21 12:59:59+00,21.05.2022 13:00-14:00,13:00-14:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5895,M016,2022/05/21 14:00:00+00,21.05.2022 14:00-15:00,14:00-15:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5896,M016,2022/05/21 15:00:00+00,21.05.2022 15:00-16:00,15:00-16:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5897,M016,2022/05/21 15:59:59+00,21.05.2022 16:00-17:00,16:00-17:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5898,M016,2022/05/21 17:00:00+00,21.05.2022 17:00-18:00,17:00-18:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5899,M016,2022/05/21 18:00:00+00,21.05.2022 18:00-19:00,18:00-19:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5900,M016,2022/05/21 18:59:59+00,21.05.2022 19:00-20:00,19:00-20:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,0,0,0
5901,M016,2022/05/21 20:00:00+00,21.05.2022 20:00-21:00,20:00-21:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,3,4,7
5902,M016,2022/05/21 21:00:00+00,21.05.2022 21:00-22:00,21:00-22:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,5,4,9
5903,M016,2022/05/21 21:59:59+00,21.05.2022 22:00-23:00,22:00-23:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,8,9,17
5904,M016,2022/05/21 23:00:00+00,21.05.2022 23:00-24:00,23:00-24:00,2022/05/21 00:00:00+00,21.05.2022 ,2022/05,Květen 2022,3,1,4
5905,M016,2022/05/22 00:00:00+00,22.05.2022 00:00-01:00,00:00-01:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,2,0,2
5906,M016,2022/05/22 00:59:59+00,22.05.2022 01:00-02:00,01:00-02:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5907,M016,2022/05/22 02:00:00+00,22.05.2022 02:00-03:00,02:00-03:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5908,M016,2022/05/22 03:00:00+00,22.05.2022 03:00-04:00,03:00-04:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5909,M016,2022/05/22 03:59:59+00,22.05.2022 04:00-05:00,04:00-05:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,1,1,2
5910,M016,2022/05/22 05:00:00+00,22.05.2022 05:00-06:00,05:00-06:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5911,M016,2022/05/22 06:00:00+00,22.05.2022 06:00-07:00,06:00-07:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5912,M016,2022/05/22 06:59:59+00,22.05.2022 07:00-08:00,07:00-08:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5913,M016,2022/05/22 08:00:00+00,22.05.2022 08:00-09:00,08:00-09:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5914,M016,2022/05/22 09:00:00+00,22.05.2022 09:00-10:00,09:00-10:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5915,M016,2022/05/22 09:59:59+00,22.05.2022 10:00-11:00,10:00-11:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5916,M016,2022/05/22 11:00:00+00,22.05.2022 11:00-12:00,11:00-12:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5917,M016,2022/05/22 12:00:00+00,22.05.2022 12:00-13:00,12:00-13:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5918,M016,2022/05/22 12:59:59+00,22.05.2022 13:00-14:00,13:00-14:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5919,M016,2022/05/22 14:00:00+00,22.05.2022 14:00-15:00,14:00-15:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5920,M016,2022/05/22 15:00:00+00,22.05.2022 15:00-16:00,15:00-16:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5921,M016,2022/05/22 15:59:59+00,22.05.2022 16:00-17:00,16:00-17:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5922,M016,2022/05/22 17:00:00+00,22.05.2022 17:00-18:00,17:00-18:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5923,M016,2022/05/22 18:00:00+00,22.05.2022 18:00-19:00,18:00-19:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5924,M016,2022/05/22 18:59:59+00,22.05.2022 19:00-20:00,19:00-20:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,0,0,0
5925,M016,2022/05/22 20:00:00+00,22.05.2022 20:00-21:00,20:00-21:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,1,1,2
5926,M016,2022/05/22 21:00:00+00,22.05.2022 21:00-22:00,21:00-22:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,11,7,18
5927,M016,2022/05/22 21:59:59+00,22.05.2022 22:00-23:00,22:00-23:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,4,3,7
5928,M016,2022/05/22 23:00:00+00,22.05.2022 23:00-24:00,23:00-24:00,2022/05/22 00:00:00+00,22.05.2022 ,2022/05,Květen 2022,2,1,3
5929,M016,2022/05/23 00:00:00+00,23.05.2022 00:00-01:00,00:00-01:00,2022/05/23 00:00:00+00,23.05.2022 ,2022/05,Květen 2022,0,0,0
5930,M016,2022/05/23 00:59:59+00,23.05.2022 01:00-02:00,01:00-02:00,2022/05/23 00:00:00+00,23.05.2022 ,2022/05,Květen 2022,0,0,0
5931,M016,2022/05/23 02:00:00+00,23.05.2022 02:00-03:00,02:00-03:00,2022/05/23 00:00:00+00,23.05.2022 ,2022/05,Květen 2022,0,0,0
5932,M016,2022/05/23 03:00:00+00,23.05.2022 03:00-04:00,03:00-04:00,2022/05/23 00:00:00+00,23.05.2022 ,2022/05,Květen 2022,0,0,0
